project,commit,hash,message,antipattern,keyword
"PX4-Autopilot
"," #736
",[71b942392d3cff66bbf006b3d14ab35bcd4b8028](https://github.com/PX4/PX4-Autopilot/commit/71b942392d3cff66bbf006b3d14ab35bcd4b8028),"bmm150: cleanup, slightly increase data accuracy

- increased REP_XY and REP_Z: improves accuracy a bit, while increasing
  measurement time (still allows to go to 50Hz, previous max was 100Hz)
- avoid extra transfer in measure()
- extend regdump output
- general code style cleanup",X,increase

"PX4-Autopilot
"," #737
",[6d846143dc7461d9a8ca4fd377763a9f1c04d55c](https://github.com/PX4/PX4-Autopilot/commit/6d846143dc7461d9a8ca4fd377763a9f1c04d55c),"pwm_out: update pwm outputs up to twice as fast as actual pwm frequency

 - this is done to minimize real end-to-end latency
 - actual pulse width only updated for next period regardless of output module
 - add cycle interval perf counter",New:Fixed_Communication_Rate,fast

"PX4-Autopilot
"," #738
",[b933557f56c7287d4338b3f112310eb2a999431d](https://github.com/PX4/PX4-Autopilot/commit/b933557f56c7287d4338b3f112310eb2a999431d),"Update submodule ecl to latest Tue May 12 00:39:54 UTC 2020

    - ecl in PX4/Firmware (286bf4f0b911fcc040788117ea79c432f6a95a83): https://github.com/PX4/ecl/commit/97b437233e6aad5ddb8a4511697a38ced7bc9b87
    - ecl current upstream: https://github.com/PX4/ecl/commit/03191847f9c162dedc2cb45ff775b75cbc9c8b36
    - Changes: https://github.com/PX4/ecl/compare/97b437233e6aad5ddb8a4511697a38ced7bc9b87...03191847f9c162dedc2cb45ff775b75cbc9c8b36

    0319184 2020-05-11 kritz - Fix ev_pos_obs_var(1) entry (#809)
440383f 2020-05-09 Kamil Ritz - Increase matrix library usage and remove white line",X,increase

"PX4-Autopilot
"," #739
",[3897030c6f378ad5e4e911c111d654a454d3838a](https://github.com/PX4/PX4-Autopilot/commit/3897030c6f378ad5e4e911c111d654a454d3838a),"Support odometry velocity in body and local frame (#14703)

* Update submodule ECL



* increase lower bound on EVV param",X,increase

"PX4-Autopilot
"," #740
",[9c6f42a8676f5d6250869d1851828e420f491219](https://github.com/PX4/PX4-Autopilot/commit/9c6f42a8676f5d6250869d1851828e420f491219),"v5x defconfig: increase TELEM2 UART TX buffer size to 3000

Required for very high-rate log streaming @3MBit baudrate.","New:Fixed_Communication_Rate
New:General:Hard-coded-fine-tuning",increase

"PX4-Autopilot
"," #741
",[8ee0a5d328ebe59ce65d37bbe48ab4e10fbe1665](https://github.com/PX4/PX4-Autopilot/commit/8ee0a5d328ebe59ce65d37bbe48ab4e10fbe1665),"px4_work_queue: minor status changes

 - only record start time on first run rather than init
 - increase name length
 - round average interval to nearest microsecond
 - basic formatting consistency (google style guide)",X,increase

"PX4-Autopilot
"," #742
",[05856c102949841387c0fc510f6e5e357f8f66fc](https://github.com/PX4/PX4-Autopilot/commit/05856c102949841387c0fc510f6e5e357f8f66fc),ROMFS: holybro s500 decrease filter defaults,New:Hard-coded-fine-tuning,decrease

"PX4-Autopilot
"," #743
",[0ec48cfef369bce210a32bcc9c0def35c1b0ec45](https://github.com/PX4/PX4-Autopilot/commit/0ec48cfef369bce210a32bcc9c0def35c1b0ec45),ekf2: increase default baro noise 2 -> 3.5 m,"New:Hard-coded-fine-tuning
New:unstable_and_slow_noise_handling",increase

"PX4-Autopilot
"," #744
",[11585dfb6756fc6a27058a19d0604c6baf7b8aab](https://github.com/PX4/PX4-Autopilot/commit/11585dfb6756fc6a27058a19d0604c6baf7b8aab),ekf2: decrease default GPS horizontal velocity noise,"New:Hard-coded-fine-tuning
New:unstable_and_slow_noise_handling",decrease

"PX4-Autopilot
"," #745
",[31fe7af45453394feda9d253fb056be9ba7a1999](https://github.com/PX4/PX4-Autopilot/commit/31fe7af45453394feda9d253fb056be9ba7a1999),"selectively increase optimization -Os -> -O2

 - targetted at modules/libraries that benefit without drastically
increasing flash usage
 - ignored on boards with CONSTRAINED_FLASH set",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #746
",[a1b0634258b8c35c847e2ce681c6907992e99c28](https://github.com/PX4/PX4-Autopilot/commit/a1b0634258b8c35c847e2ce681c6907992e99c28),"Jenkins HIL test fix sensor timeouts

 - stop logger when running tests
 - decrease test priorities
 - hrt test don't flush output",X,decrease

"PX4-Autopilot
"," #747
",[5286ed3a1179900ed2a15cd98bcf5910781fe9e4](https://github.com/PX4/PX4-Autopilot/commit/5286ed3a1179900ed2a15cd98bcf5910781fe9e4),"imu/invensense/mpu6000: minor improvements

 - at start perform full sensor signal path reset and wait for max time
 - issue full sensor reset on any error
 - only allocate DRDY perf counter if GPIO is available
 - allow running faster than accel ODR (safe limit of 2 kHz in place)","New:Fixed_Communication_Rate
New:General:Hard-coded-fine-tuning
New:Hard-coded-timing",faster

"PX4-Autopilot
"," #748
",[10afcdce2e9a49d7a2e54999414e200abc816a3d](https://github.com/PX4/PX4-Autopilot/commit/10afcdce2e9a49d7a2e54999414e200abc816a3d),Hex/Proficnc Cube Yellow: align firmware location in flash memory to be able to use the default bootloader,X,memory

"PX4-Autopilot
"," #749
",[588d551098bd238d26f49f2c74bb4676ba64eda4](https://github.com/PX4/PX4-Autopilot/commit/588d551098bd238d26f49f2c74bb4676ba64eda4),"mc_pos_control_params: set the ground slow down speed to the default maximum speed

This results in no change with defaults but a slow down to 10m/s if the maxiumum speed is set higher than that.",X,slow

"PX4-Autopilot
"," #750
",[be2081a2a2101dc9a7761b350c1b08b662f42a03](https://github.com/PX4/PX4-Autopilot/commit/be2081a2a2101dc9a7761b350c1b08b662f42a03),wq:attitude_ctrl small stack increase,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #751
",[0eea814ca1874b802a4093ed5702c5f79b6c9e61](https://github.com/PX4/PX4-Autopilot/commit/0eea814ca1874b802a4093ed5702c5f79b6c9e61),decrease all wq:SPIx stack,New:General:Hard-coded-fine-tuning,decrease

"PX4-Autopilot
"," #752
",[dc69d9976428131c99f1c242af98886ad3dafec2](https://github.com/PX4/PX4-Autopilot/commit/dc69d9976428131c99f1c242af98886ad3dafec2),add support to FastRTPS 2.0.0 (Fast-DDS),X,fast

"PX4-Autopilot
"," #753
",[38588f0c37f4512ab4c5f32d2ce4efc838dede46](https://github.com/PX4/PX4-Autopilot/commit/38588f0c37f4512ab4c5f32d2ce4efc838dede46),"Update submodule ecl to latest Tue Jun 30 00:38:47 UTC 2020

    - ecl in PX4/Firmware (bd4d3f2b9929271b2616d2e1d6952059a7e8bc72): https://github.com/PX4/ecl/commit/e4b44f704bb641fa93bedc81734c5249fcd9ed42
    - ecl current upstream: https://github.com/PX4/ecl/commit/5356077a3244a9a29adfae4aeaaab900cd28e9e8
    - Changes: https://github.com/PX4/ecl/compare/e4b44f704bb641fa93bedc81734c5249fcd9ed42...5356077a3244a9a29adfae4aeaaab900cd28e9e8

    5356077 2020-06-21 kamilritz - Make flow_innov/-var a matrix Vector2f
c2801eb 2020-06-21 kamilritz - Add const modifier and increase matrix library usage
d9afc2f 2020-06-21 kamilritz - Remove repeated division by same value
d16b43a 2020-06-21 kamilritz - Get rid of non functional piece of code
c3653e6 2020-06-21 kamilritz - Add const modifier
48f0eb1 2020-06-21 kamilritz - Remove uninformative comments
4a69b41 2020-06-21 kamilritz - Increase matrix library usage even more
630be60 2020-06-21 kamilritz - Increase matrix library usage
22274b1 2020-06-21 kamilritz - Add const modifier
61c139e 2020-06-21 kamilritz - Remove unused variable
afd4f3f 2020-06-21 kamilritz - Fix typo
a3706fd 2020-06-21 kamilritz - Make relative wind computation more compact
b8f9376 2020-06-21 kamilritz - Make mag_innov/-var a Matrix::Vector3f
0ea7cd8 2020-06-25 Kamil Ritz - Attempt to fix CI firmware build test
2927132 2020-06-25 Daniel Agar - clang-format set BreakBeforeBraces to Linux style
b96c62e 2020-06-25 sevenbill - Optionalized build dependency on git
794e6ec 2020-06-25 Bill Morris - Enforce tabs via editorcofig",X,increase

"PX4-Autopilot
"," #754
",[96a6b5c914afa44a01aa782944dce034ce6b4a2b](https://github.com/PX4/PX4-Autopilot/commit/96a6b5c914afa44a01aa782944dce034ce6b4a2b),"load_mon: decrease warning threshold for stack check builds

 - enabling stack check increases stack usage and will assert if there's
any overflow",X,decrease

"PX4-Autopilot
"," #755
",[4ad7ea6c1a7e8e2837e24dcd2c9546486e19de80](https://github.com/PX4/PX4-Autopilot/commit/4ad7ea6c1a7e8e2837e24dcd2c9546486e19de80),"mavsdk_tests: increase the poll time resolution

With only 10 steps for e.g. 60 seconds we are likely to miss updates.",X,increase

"PX4-Autopilot
"," #756
",[079c5a11c2e2eefe88cd1bf7a9a92b74a1222cf5](https://github.com/PX4/PX4-Autopilot/commit/079c5a11c2e2eefe88cd1bf7a9a92b74a1222cf5),"FlightTaskAuto: allow rc assist to stop descend

Before the autohority was only enough to slow down the descend but not
stop to zero vertical velocity.",X,slow

"PX4-Autopilot
"," #757
",[fd66d429064bf7f515431873e9efa28d1cf6a070](https://github.com/PX4/PX4-Autopilot/commit/fd66d429064bf7f515431873e9efa28d1cf6a070),"load_mon updates

 - increase rate
 - cpu load calculation grab timestamp atomically
 - only check one task per cycle (but cycle at a higher rate)
 - decrease available FD threshold
 - minor cleanup",X,increase

"PX4-Autopilot
"," #758
",[bdb4251fa4a8f758b00c03f76f48cc621772bf1b](https://github.com/PX4/PX4-Autopilot/commit/bdb4251fa4a8f758b00c03f76f48cc621772bf1b),"fw_pos_control_l1: if using air data (baro) copy every cycle

 - vehicle_air_data won't necessary have an update every iteration and these adjusted throttle values aren't stored

 - this only would have worked in the past because the vast majority of systems were using the ms5611 barometer with a publication rate that's faster than the controller",X,faster

"PX4-Autopilot
"," #759
",[42493b3d59d9a7f69e43ff74b81810d78cd73856](https://github.com/PX4/PX4-Autopilot/commit/42493b3d59d9a7f69e43ff74b81810d78cd73856),"logger: add full commander and safety logging by default

 - increase battery_status rate to be useful","New:Hard-coded-fine-tuning
New:Hard-coded-timing",increase

"PX4-Autopilot
"," #760
",[b54dea0ccdec72290733233ffb439de82756febe](https://github.com/PX4/PX4-Autopilot/commit/b54dea0ccdec72290733233ffb439de82756febe),wq:attitude_ctrl: small stack increase to silence warning,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #761
",[26021b01cb68c3d1b77ff1db1adae07f793bab00](https://github.com/PX4/PX4-Autopilot/commit/26021b01cb68c3d1b77ff1db1adae07f793bab00),"Tools: abort SITL start if gzserver fails

Sometimes gzserver seems to not start or not start fast enough. In this
case, instead of stalling forever, it would be nice to abort.",X,fast

"PX4-Autopilot
"," #762
",[9426c68a13fd9c167352dea864672e03307fa9c1](https://github.com/PX4/PX4-Autopilot/commit/9426c68a13fd9c167352dea864672e03307fa9c1),"cmake: only allow gold linker for posix builds

 - the gold linker doesn't currently work for NuttX builds
 - NuttX skip --print-memory-usage if using the GOLD linker
 - fixes #15400",X,memory

"PX4-Autopilot
"," #763
",[1b30bd328e3d40170f1e875b52813b4af65d1acb](https://github.com/PX4/PX4-Autopilot/commit/1b30bd328e3d40170f1e875b52813b4af65d1acb),logger: decrease try subsribe interval 1000 ms -> 20 ms,"New:Fixed_Communication_Rate
New:General:Hard-coded-fine-tuning",decrease

"PX4-Autopilot
"," #764
",[e4fa7597f4916185d0b1e97bc334b605fcde713c](https://github.com/PX4/PX4-Autopilot/commit/e4fa7597f4916185d0b1e97bc334b605fcde713c),"logger: SDLOG_PROFILE remove estimator replay from default to minimize log rate

 - log full sensor_combined by default for now

 - small decrease to input_rc rate (manual_control_setpoint is no longer filtered)

 - sensor_correction can be logged at full rate (low publication rate)",X,decrease

"PX4-Autopilot
"," #765
",[3345bf39b8d990acf817a27750ca1142689ab565](https://github.com/PX4/PX4-Autopilot/commit/3345bf39b8d990acf817a27750ca1142689ab565),"cdev: remove unnecessary virtuals and increase opt level

 - poll, poll_notify, register_class_devname, unregister_class_devname aren't virtual
 - increase max optimization level on platforms that aren't flash constrained (MAX_CUSTOM_OPT_LEVEL)",X,increase

"PX4-Autopilot
"," #766
",[0c91a29c3f401ebe567ff25ba6a21e95c5be507a](https://github.com/PX4/PX4-Autopilot/commit/0c91a29c3f401ebe567ff25ba6a21e95c5be507a),wq:attitude_ctrl increase stack,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #767
",[ad3e6ee5ddeb534d04392ae614c7bcfc9c2f8f01](https://github.com/PX4/PX4-Autopilot/commit/ad3e6ee5ddeb534d04392ae614c7bcfc9c2f8f01),wq:attitude_ctrl increase stack by 16 bytes (again),New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #768
",[7958586f35e31b8f2a17e2dcfde010ac36f7a5b8](https://github.com/PX4/PX4-Autopilot/commit/7958586f35e31b8f2a17e2dcfde010ac36f7a5b8),"Only use roll/pitch not centered for RC override, and increase override threshold",New:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #769
",[2bb04f2261c75cb48d36ed9f826414871ccfaf2b](https://github.com/PX4/PX4-Autopilot/commit/2bb04f2261c75cb48d36ed9f826414871ccfaf2b),"commander: increase COM_ARM_MAG_ANG 35 -> 45 degrees

 - in practice this is mostly useful for identifying incorrect rotations
which we mostly have in 45 degree increments
 - handling a vehicle on the ground can easily disturb one mag by more than 30 degrees, so this is often distracting noise","New:unstable_and_slow_noise_handling
New:General:Hard-coded-fine-tuning",increase

"PX4-Autopilot
"," #770
",[dd9676b73e0ffb79a4bfd4afd7cb97c8689e0de0](https://github.com/PX4/PX4-Autopilot/commit/dd9676b73e0ffb79a4bfd4afd7cb97c8689e0de0),boards: px4/fmu-v5_debug increase interrupt stack 512 -> 768 bytes,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #771
",[7c2bb6a983509ae4ba5133898b76f9f373122a91](https://github.com/PX4/PX4-Autopilot/commit/7c2bb6a983509ae4ba5133898b76f9f373122a91),Jenkins: hardware increase timeout,X,increase

"PX4-Autopilot
"," #772
",[3fa9ff6d20ba33ebc4d6e888bfd703da5612a7f3](https://github.com/PX4/PX4-Autopilot/commit/3fa9ff6d20ba33ebc4d6e888bfd703da5612a7f3),boards: px4_fmu-v5_debug increase LPWORK stack 1632 -> 1728 bytes,New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #773
",[e906106ea267450b706f0e80d294b8c5acb16135](https://github.com/PX4/PX4-Autopilot/commit/e906106ea267450b706f0e80d294b8c5acb16135),gps: fix memory leak on module exit (delete _helper),General:C:not_deallocating,memory

"PX4-Autopilot
"," #774
",[a5a577a6c469b52bfb84f56349f4231e637b2141](https://github.com/PX4/PX4-Autopilot/commit/a5a577a6c469b52bfb84f56349f4231e637b2141),"mavsdk_tests: use speed factor, increase timeouts

We had not actually properly adjusted the timeout to the lockstep speed
factor. Once we did that, we had to increase the timeouts quite a bit to
have the tests pass.",X,increase

"PX4-Autopilot
"," #775
",[f8f03835ad76529a70f8225d21f82f59a4996570](https://github.com/PX4/PX4-Autopilot/commit/f8f03835ad76529a70f8225d21f82f59a4996570),"mavsdk_tests: increase timeouts yet again

This is after using PX4 time to check for timeouts.",X,increase

"PX4-Autopilot
"," #776
",[d2cb27e0de2fc9d447a4557e2e1ab1d58e9ad098](https://github.com/PX4/PX4-Autopilot/commit/d2cb27e0de2fc9d447a4557e2e1ab1d58e9ad098),mavsdk_tests: try with faster RC rate,X,faster

"PX4-Autopilot
"," #777
",[012763e5f1876c27f0dbbfd2029888755c7d59a0](https://github.com/PX4/PX4-Autopilot/commit/012763e5f1876c27f0dbbfd2029888755c7d59a0),"mavsdk_tests: fly forward a bit longer

Hopefully, that's long enough for slow VTOLs.",X,slow

"PX4-Autopilot
"," #778
",[44b4a6eb74c407fb26923ed36714bd80944a409b](https://github.com/PX4/PX4-Autopilot/commit/44b4a6eb74c407fb26923ed36714bd80944a409b),mavsdk_tests: increase time for manual tests,X,increase

"PX4-Autopilot
"," #779
",[d676e65294b27b592e06381a12b0f3b40b6139f0](https://github.com/PX4/PX4-Autopilot/commit/d676e65294b27b592e06381a12b0f3b40b6139f0),logger: log_writer_file increase stack 1170 -> 1472 bytes (#15765),New:General:Hard-coded-fine-tuning,increase

"PX4-Autopilot
"," #780
",[0dc8bb9c864dc49bbbe255ea0177480b46522d7d](https://github.com/PX4/PX4-Autopilot/commit/0dc8bb9c864dc49bbbe255ea0177480b46522d7d),"uORB: increase ORB_MULTI_MAX_INSTANCES 4 -> 10

 - put more realistic bounds on maximum number of battery instances, gps, etc",X,increase

"PX4-Autopilot
"," #781
",[60252dde08ac33a97bda3b8497035483b250097b](https://github.com/PX4/PX4-Autopilot/commit/60252dde08ac33a97bda3b8497035483b250097b),"Jenkins: SITL tests disable ninja build to reduce build parallelism

 - test slaves have limited memory",X,memory
